mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin
67	66	405/2	405/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	839										
67	66	811/4	811/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	840										
67	66	203	203	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	841										
67	66	813/4	813/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	842										
67	66	407/2	407/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	843										
67	66	803/4	803/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	844										
67	66	805/4	805/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	845										
67	66	807/4	807/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	846										
67	66	809/4	809/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	847										
67	66	811/4	811/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	848										
67	66	813/4	813/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	849										
68	67	815/4	815/4	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	850										
68	67	204	204	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	851										
68	67	817/4	817/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	852										
68	67	409/2	409/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	853										
68	67	819/4	819/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	854										
68	67	205	205	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	855										
68	67	821/4	821/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	856										
68	67	411/2	411/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	857										
68	67	823/4	823/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	858										
68	67	206	206	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	859										
68	67	825/4	825/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	860										
68	67	413/2	413/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	861										
68	67	815/4	815/4	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	862										
68	67	819/4	819/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	863										
68	67	821/4	821/4	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	864										
68	67	825/4	825/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	865										
69	68	827/4	827/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	866										
69	68	831/4	831/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	867										
69	68	833/4	833/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	868										
69	68	837/4	837/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	869										
69	68	827/4	827/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	870										
69	68	837/4	837/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	871										
70	69	839/4	839/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	872										
70	69	843/4	843/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	873										
70	69	845/4	845/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	874										
70	69	849/4	849/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	875										
70	69	839/4	839/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	876										
70	69	849/4	849/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	877										
71	70	851/4	851/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	878									19	
71	70	853/4	853/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	879										
71	70	855/4	855/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	880		articStaccatoAbove								
71	70	857/4	857/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	881									20	
71	70	859/4	859/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	882										
71	70	861/4	861/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	883		articStaccatoAbove								
71	70	851/4	851/4	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	884										
71	70	857/4	857/4	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	885										
72	71	863/4	863/4	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	886										
72	71	869/4	869/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	887										
72	71	873/4	873/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	888										
72	71	863/4	863/4	2.0	0	0	Chord	6/8	2	1	1/2		1/2	1	889										
73	72	875/4	875/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	890										
73	72	877/4	877/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	891										
73	72	879/4	879/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	892										
73	72	881/4	881/4	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	893										
73	72	881/4	881/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	894										
73	72	883/4	883/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	895										
73	72	885/4	885/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	896										
73	72	875/4	875/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	897										
73	72	877/4	877/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	898										
73	72	879/4	879/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	899										
73	72	881/4	881/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	900										
73	72	883/4	883/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	901										
73	72	885/4	885/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	902										
73	72	875/4	875/4	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	903										
73	72	881/4	881/4	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	904										
74	73	887/4	887/4	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	905										
74	73	891/4	891/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	906										
74	73	893/4	893/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	907										
74	73	897/4	897/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	908										
74	73	887/4	887/4	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	909										
74	73	893/4	893/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	910										
74	73	887/4	887/4	2.0	0	0	Chord	6/8	2	2	1/2		1/2	1	911										
75	74	899/4	899/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	912										
75	74	901/4	901/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	913										
75	74	903/4	903/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	914										
75	74	905/4	905/4	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	915										
75	74	905/4	905/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	916										
75	74	907/4	907/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	917										
75	74	909/4	909/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	918										
75	74	899/4	899/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	919										
75	74	901/4	901/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	920										
75	74	903/4	903/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	921										
75	74	905/4	905/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	922										
75	74	907/4	907/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	923										
75	74	909/4	909/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	924										
75	74	899/4	899/4	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	925										
75	74	905/4	905/4	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	926										
76	75	911/4	911/4	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	927										
76	75	915/4	915/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	928										
76	75	917/4	917/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	929										
76	75	921/4	921/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	930										
76	75	911/4	911/4	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	931										
76	75	917/4	917/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	932										
76	75	911/4	911/4	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	933										
77	76	923/4	923/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	934									21	
77	76	925/4	925/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	935										
77	76	927/4	927/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	936										
77	76	929/4	929/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	937									22	
77	76	931/4	931/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	938										
77	76	933/4	933/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	939										
77	76	927/4	927/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	940										
77	76	929/4	929/4	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	941										
77	76	933/4	933/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	942										
78	77	935/4	935/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	943									23	
78	77	937/4	937/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	944										
78	77	939/4	939/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	945										
78	77	941/4	941/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	946									24	
78	77	943/4	943/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	947										
78	77	945/4	945/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	948										
78	77	935/4	935/4	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	949										
78	77	939/4	939/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	950										
78	77	941/4	941/4	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	951										
78	77	945/4	945/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	952										
79	78	947/4	947/4	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	953										
79	78	951/4	951/4	0.0	1/4	1/4	StaffText	6/8	1	1	0							"<font size=""17.8494""/><font face=""Opus""/>"							
79	78	951/4	951/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	954										
79	78	238	238	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	955										
79	78	953/4	953/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	956										
79	78	957/4	957/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	957										
79	78	947/4	947/4	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	958										
79	78	953/4	953/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	959										
80	79	959/4	959/4	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	960										
80	79	963/4	963/4	0.0	1/4	1/4	StaffText	6/8	1	1	0							"<font size=""17.8494""/><font face=""Opus""/>"							
80	79	963/4	963/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	961										
80	79	241	241	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	962										
80	79	965/4	965/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	963										
80	79	969/4	969/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	964										
80	79	959/4	959/4	2.0	0	0	Chord	6/8	2	1	1/2		1/2	1	965										
81	80	971/4	971/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	966									25	
81	80	973/4	973/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	967										
81	80	975/4	975/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	968		articStaccatoAbove								
81	80	977/4	977/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	969									26	
81	80	979/4	979/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	970										
81	80	981/4	981/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	971										
81	80	971/4	971/4	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	972										
81	80	977/4	977/4	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	973										
82	81	983/4	983/4	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	974										
82	81	989/4	989/4	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	975										
82	81	993/4	993/4	0.0	5/8	5/8	StaffText	6/8	1	1	0							"<font size=""11.5335""/><font face=""Times New Roman""/><b><i>Majore</i></b>"							
82	81	983/4	983/4	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	976										
82	81	989/4	989/4	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	977										
83	82	995/4	995/4	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	978										
83	82	999/4	999/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	979										
83	82	1001/4	1001/4	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	980										
83	82	1001/4	1001/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	981										
83	82	1003/4	1003/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	982										
83	82	1005/4	1005/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	983										
83	82	997/4	997/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	984										
83	82	999/4	999/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	985										
83	82	1001/4	1001/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	986										
83	82	1003/4	1003/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	987										
83	82	1005/4	1005/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	988										
83	82	995/4	995/4	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	989										
84	83	1007/4	1007/4	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	990										
84	83	1013/4	1013/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	991										
84	83	1015/4	1015/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	992										
84	83	1017/4	1017/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	993										
84	83	1009/4	1009/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	994										
84	83	1011/4	1011/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	995										
84	83	1013/4	1013/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	996										
84	83	1015/4	1015/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	997										
84	83	1017/4	1017/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	998										
84	83	1007/4	1007/4	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	999										
85	84	1019/4	1019/4	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1000										
85	84	1023/4	1023/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1001										
85	84	1025/4	1025/4	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1002										
85	84	1029/4	1029/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1003										
85	84	1021/4	1021/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1004										
85	84	1023/4	1023/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1005										
85	84	1025/4	1025/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1006										
85	84	1027/4	1027/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1007										
85	84	1029/4	1029/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1008										
85	84	1019/4	1019/4	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	1009										
86	85	1031/4	1031/4	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1010									27	
86	85	1037/4	1037/4	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1011										
86	85	1031/4	1031/4	2.0	0	0	Chord	6/8	2	1	1/2		1/2	1	1012										
87	86	1043/4	1043/4	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1013										
87	86	261	261	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1014										
87	86	1045/4	1045/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1015										
87	86	523/2	523/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1016										
87	86	1047/4	1047/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1017										
87	86	262	262	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1018										
87	86	1049/4	1049/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1019										
87	86	525/2	525/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1020										
87	86	1051/4	1051/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1021										
87	86	263	263	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1022										
87	86	1053/4	1053/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1023										
87	86	527/2	527/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1024										
87	86	1043/4	1043/4	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1025										
87	86	1047/4	1047/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1026										
87	86	1049/4	1049/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1027										
87	86	1051/4	1051/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1028										
87	86	1053/4	1053/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1029										
87	86	1043/4	1043/4	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	1030										
88	87	1055/4	1055/4	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1031										
88	87	264	264	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1032										
88	87	1057/4	1057/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1033										
88	87	529/2	529/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1034										
88	87	1059/4	1059/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1035										
88	87	265	265	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1036										
88	87	1061/4	1061/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1037										
88	87	531/2	531/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1038										
88	87	1063/4	1063/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1039										
88	87	266	266	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1040										
88	87	1065/4	1065/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1041										
88	87	533/2	533/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1042										
88	87	1055/4	1055/4	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1043										
88	87	1059/4	1059/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1044										
88	87	1061/4	1061/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1045										
88	87	1063/4	1063/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1046										
88	87	1065/4	1065/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1047										
89	88	267	267	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1048										
89	88	1069/4	1069/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1049										
89	88	535/2	535/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1050										
89	88	1071/4	1071/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1051										
89	88	268	268	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1052										
89	88	1073/4	1073/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1053										
89	88	537/2	537/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1054										
89	88	1075/4	1075/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1055										
89	88	269	269	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1056										
89	88	1077/4	1077/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1057										
89	88	539/2	539/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1058										
89	88	1067/4	1067/4	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1059										
90	89	1079/4	1079/4	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1060										
90	89	1083/4	1083/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1061										
90	89	1085/4	1085/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1062										
90	89	1089/4	1089/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1063										
90	89	1079/4	1079/4	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1064										
90	89	1085/4	1085/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1065										
90	89	1079/4	1079/4	2.0	0	0	Chord	6/8	2	2	1/2		1/2	1	1066										
91	90	1091/4	1091/4	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1067										
91	90	1095/4	1095/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1068										
91	90	1097/4	1097/4	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	1069										
91	90	1097/4	1097/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1070										
91	90	1099/4	1099/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1071										
91	90	1101/4	1101/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1072										
91	90	1093/4	1093/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1073										
91	90	1095/4	1095/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1074										
91	90	1097/4	1097/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1075										
91	90	1099/4	1099/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1076										
91	90	1101/4	1101/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1077										
91	90	1091/4	1091/4	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	1078										
92	91	1103/4	1103/4	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1079										
92	91	1109/4	1109/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1080										
92	91	1111/4	1111/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1081										
92	91	1113/4	1113/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1082										
92	91	1105/4	1105/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1083										
92	91	1107/4	1107/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1084										
92	91	1109/4	1109/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1085										
92	91	1111/4	1111/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1086										
92	91	1113/4	1113/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1087										
92	91	1103/4	1103/4	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	1088										
93	92	1115/4	1115/4	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1089										
93	92	1119/4	1119/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1090										
93	92	1121/4	1121/4	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1091										
93	92	1125/4	1125/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1092										
93	92	1117/4	1117/4	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1093										
93	92	1119/4	1119/4	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1094										
93	92	1121/4	1121/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1095										
93	92	1123/4	1123/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1096										
93	92	1125/4	1125/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1097										
93	92	1115/4	1115/4	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	1098										
94	93	1127/4	1127/4	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1099									28	
94	93	1133/4	1133/4	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1100										
94	93	1127/4	1127/4	2.0	0	0	Chord	6/8	2	1	1/2		1/2	1	1101										
95	94	1139/4	1139/4	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1102										
95	94	285	285	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1103										
95	94	1141/4	1141/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1104										
95	94	571/2	571/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1105										
95	94	1143/4	1143/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1106										
95	94	286	286	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1107										
95	94	1145/4	1145/4	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1108										
95	94	573/2	573/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1109										
95	94	1147/4	1147/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1110										
95	94	287	287	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1111										
95	94	1149/4	1149/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1112										
95	94	575/2	575/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1113										
95	94	1139/4	1139/4	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1114										
