mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin
72	68	269/2	269/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	575										
72	68	135	135	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	576										
72	68	271/2	271/2	0.0	1/4	1/4	Chord	2/4	1	1	0	appoggiatura	1/8	1	577										
72	68	271/2	271/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	578										
72	68	136	136	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	579										
72	68	545/4	545/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	580										
72	68	269/2	269/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	581										
72	68	539/4	539/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	582										
72	68	135	135	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	583										
72	68	541/4	541/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	584										
72	68	271/2	271/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	585										
72	68	543/4	543/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	586										
72	68	136	136	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	587										
72	68	545/4	545/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	588										
72	68	269/2	269/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	589										
73	69	273/2	273/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	590									6	
73	69	137	137	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	591		articStaccatoAbove								
73	69	275/2	275/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	592									7	
73	69	138	138	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	593		articStaccatoAbove								
73	69	273/2	273/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	594										
73	69	547/4	547/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	595										
73	69	137	137	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	596										
73	69	549/4	549/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	597										
73	69	275/2	275/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	598										
73	69	551/4	551/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	599										
73	69	138	138	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	600										
73	69	553/4	553/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	601										
73	69	273/2	273/2	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	602										
73	69	275/2	275/2	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	603										
74	70	277/2	277/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	604									8	
74	70	139	139	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	605										
74	70	279/2	279/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	606									9	
74	70	140	140	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	607										
74	70	277/2	277/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	608										
74	70	555/4	555/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	609										
74	70	139	139	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	610										
74	70	557/4	557/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	611										
74	70	279/2	279/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	612										
74	70	559/4	559/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	613										
74	70	140	140	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	614										
74	70	561/4	561/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	615										
74	70	277/2	277/2	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	616										
74	70	279/2	279/2	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	617										
75	71	281/2	281/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	618										
75	71	283/2	283/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	619										
75	71	567/4	567/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	620										
75	71	142	142	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	621										
75	71	569/4	569/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	622										
75	71	281/2	281/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	623										
76	72	285/2	285/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	624										
76	72	287/2	287/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	625										
76	72	575/4	575/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	626										
76	72	144	144	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	627										
76	72	577/4	577/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	628										
76	72	285/2	285/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	629										
77	73	289/2	289/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	630										
77	73	579/4	579/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	631										
77	73	145	145	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	632										
77	73	581/4	581/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	633										
77	73	291/2	291/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	634										
77	73	583/4	583/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	635										
77	73	146	146	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	636										
77	73	585/4	585/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	637										
78	74	293/2	293/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	638										
78	74	147	147	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	639										
78	74	295/2	295/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	640										
78	74	148	148	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	641										
78	74	293/2	293/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	642										
78	74	587/4	587/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	643										
78	74	147	147	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	644										
78	74	589/4	589/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	645										
78	74	295/2	295/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	646										
78	74	591/4	591/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	647										
78	74	148	148	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	648										
78	74	593/4	593/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	649										
78	74	293/2	293/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	650										
79	75	297/2	297/2	0.0	0	0	Dynamic	2/4	1	1	0					sf									
79	75	297/2	297/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	651										
79	75	299/2	299/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	652										
79	75	599/4	599/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	653										
79	75	150	150	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	654										
79	75	601/4	601/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	655										
79	75	297/2	297/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	656										
79	75	595/4	595/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	657										
79	75	149	149	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	658										
79	75	597/4	597/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	659										
79	75	299/2	299/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	660										
79	75	599/4	599/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	661										
79	75	150	150	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	662										
79	75	601/4	601/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	663										
79	75	297/2	297/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	664										
80	76	301/2	301/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	665										
80	76	151	151	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	666										
80	76	303/2	303/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	667										
80	76	152	152	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	668										
80	76	301/2	301/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	669										
80	76	603/4	603/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	670										
80	76	151	151	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	671										
80	76	605/4	605/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	672										
80	76	303/2	303/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	673										
80	76	607/4	607/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	674										
80	76	152	152	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	675										
80	76	609/4	609/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	676										
80	76	301/2	301/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	677										
81	77	305/2	305/2	0.0	0	0	Dynamic	2/4	1	1	0					sf									
81	77	305/2	305/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	678										
81	77	307/2	307/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	679										
81	77	615/4	615/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	680										
81	77	154	154	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	681										
81	77	617/4	617/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	682										
81	77	305/2	305/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	683										
81	77	611/4	611/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	684										
81	77	153	153	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	685										
81	77	613/4	613/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	686										
81	77	307/2	307/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	687										
81	77	615/4	615/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	688										
81	77	154	154	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	689										
81	77	617/4	617/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	690										
81	77	305/2	305/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	691										
82	78	309/2	309/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	692										
82	78	155	155	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	693										
82	78	311/2	311/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	694										
82	78	156	156	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	695										
82	78	309/2	309/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	696										
82	78	619/4	619/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	697										
82	78	155	155	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	698										
82	78	621/4	621/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	699										
82	78	311/2	311/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	700										
82	78	623/4	623/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	701										
82	78	156	156	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	702										
82	78	625/4	625/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	703										
82	78	309/2	309/2	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	704										
83	79	313/2	313/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	705										
83	79	157	157	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	706										
83	79	315/2	315/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	707										
83	79	158	158	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	708										
83	79	313/2	313/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	709										
83	79	627/4	627/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	710										
83	79	157	157	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	711										
83	79	629/4	629/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	712										
83	79	315/2	315/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	713										
83	79	631/4	631/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	714										
83	79	158	158	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	715										
83	79	633/4	633/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	716										
83	79	313/2	313/2	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	717										
83	79	315/2	315/2	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	718										
84	80	317/2	317/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	719										
84	80	159	159	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	720										
84	80	319/2	319/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	721										
84	80	160	160	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	722										
84	80	317/2	317/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	723										
84	80	635/4	635/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	724										
84	80	159	159	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	725										
84	80	637/4	637/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	726										
84	80	319/2	319/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	727										
84	80	639/4	639/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	728										
84	80	160	160	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	729										
84	80	641/4	641/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	730										
84	80	317/2	317/2	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	731										
84	80	319/2	319/2	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	732										
85	81	321/2	321/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	733										
85	81	161	161	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	734										
85	81	323/2	323/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	735										
85	81	162	162	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	736										
85	81	321/2	321/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	737										
85	81	643/4	643/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	738										
85	81	161	161	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	739										
85	81	645/4	645/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	740										
85	81	323/2	323/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	741										
85	81	647/4	647/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	742										
85	81	162	162	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	743										
85	81	649/4	649/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	744										
85	81	321/2	321/2	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	745										
85	81	323/2	323/2	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	746										
86	82	325/2	325/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	747										
86	82	163	163	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	748										
86	82	327/2	327/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	749										
86	82	655/4	655/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	750										
86	82	164	164	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	751										
86	82	657/4	657/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	752										
86	82	325/2	325/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	753										
86	82	651/4	651/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	754										
86	82	163	163	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	755										
86	82	653/4	653/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	756										
86	82	327/2	327/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	757										
86	82	655/4	655/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	758										
86	82	164	164	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	759										
86	82	657/4	657/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	760										
86	82	325/2	325/2	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	761										
86	82	327/2	327/2	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	762										
87	83	329/2	329/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	763										
87	83	329/2	329/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	764										
87	83	329/2	329/2	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	765										
88	83	166	166	0.0	0	3/8	StaffText	2/4	1	1	0							"<font size=""11.5335""/><font face=""Times New Roman""/><b><i>Minore</i></b>"							
88	83	166	166	0.5	0	3/8	Chord	2/4	1	1	1/8		1/8	1	766										
89	84	333/2	333/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	767										
89	84	669/4	669/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	768										
89	84	335/2	335/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	769										
89	84	168	168	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	770										
89	84	333/2	333/2	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	771										
90	85	337/2	337/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	772										
90	85	677/4	677/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	773										
90	85	339/2	339/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	774										
90	85	170	170	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	775										
90	85	169	169	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	776										
90	85	339/2	339/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	777										
90	85	170	170	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	778										
91	86	341/2	341/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	779										
91	86	685/4	685/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	780										
91	86	343/2	343/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	781										
91	86	172	172	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	782										
91	86	341/2	341/2	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	783										
92	87	345/2	345/2	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	784										
92	87	174	174	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	785		ornamentTurn								
92	87	173	173	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	786										
92	87	347/2	347/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	787										
92	87	174	174	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	788										
93	88	349/2	349/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	789										
93	88	701/4	701/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	790										
93	88	351/2	351/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	791										
93	88	176	176	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	792										
93	88	349/2	349/2	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	793										
93	88	176	176	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	794										
94	89	353/2	353/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	795										
94	89	709/4	709/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	796										
94	89	355/2	355/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	797										
94	89	178	178	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	798										
94	89	353/2	353/2	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	799										
94	89	178	178	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	800										
95	90	357/2	357/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	801										
95	90	179	179	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	802										
95	90	359/2	359/2	0.0	1/4	1/4	Chord	2/4	1	1	0	appoggiatura	1/8	1	803										
95	90	359/2	359/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	804										
95	90	180	180	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	805										
95	90	721/4	721/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	806										
95	90	357/2	357/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	807										
95	90	179	179	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	808										
95	90	359/2	359/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	809										
95	90	180	180	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	810										
96	91	361/2	361/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	811										
96	91	723/4	723/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	812										
96	91	181	181	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	813										
96	91	182	182	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	814										
96	91	361/2	361/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	815										
96	91	182	182	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	816										
97	92	365/2	365/2	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	817										
97	92	365/2	365/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	818										
97	92	183	183	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	819										
97	92	367/2	367/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	820										
97	92	184	184	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	821										
97	92	365/2	365/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	822										
97	92	183	183	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	823										
97	92	367/2	367/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	824										
97	92	184	184	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	825										
98	93	369/2	369/2	0.0	0	0	Dynamic	2/4	1	1	0					sf									
98	93	369/2	369/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	826										
98	93	739/4	739/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	827										
98	93	185	185	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	828										
98	93	741/4	741/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	829										
98	93	371/2	371/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	830										
98	93	186	186	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	831										
98	93	369/2	369/2	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	832										
98	93	186	186	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	833										
99	94	373/2	373/2	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	834										
99	94	373/2	373/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	835										
99	94	187	187	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	836										
99	94	375/2	375/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	837										
99	94	188	188	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	838										
99	94	373/2	373/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	839										
99	94	187	187	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	840										
99	94	375/2	375/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	841										
99	94	188	188	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	842										
100	95	377/2	377/2	0.0	0	0	Dynamic	2/4	1	1	0					sf									
100	95	377/2	377/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	843										
100	95	755/4	755/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	844										
100	95	189	189	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	845										
100	95	757/4	757/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	846										
100	95	379/2	379/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	847										
100	95	190	190	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	848										
100	95	761/4	761/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	849										
100	95	377/2	377/2	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	850										
100	95	190	190	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	851										
101	96	381/2	381/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	852										
101	96	191	191	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	853										
101	96	192	192	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	854										
101	96	381/2	381/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	855										
101	96	383/2	383/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	856										
102	97	193	193	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	857										
102	97	194	194	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	858										
102	97	385/2	385/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	859										
102	97	387/2	387/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	860										
103	98	195	195	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	861										
103	98	196	196	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	862										
103	98	389/2	389/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	863										
