mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
125	125	498	498	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1929								
125	125	499	499	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1930								
126	126	500	500	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1931								
126	126	1501/3	1501/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	1932								
126	126	1502/3	1502/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	1933								
126	126	502	502	0.0	1/2	1/2	Dynamic	4/4	1	1	0					p							
126	126	502	502	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1934								
126	126	1507/3	1507/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1935								
126	126	1508/3	1508/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1936								
126	126	500	500	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1937								
126	126	502	502	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1938								
127	127	504	504	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1939								
127	127	1513/3	1513/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	1940								
127	127	1514/3	1514/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	1941								
127	127	506	506	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1942								
127	127	1519/3	1519/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1943								
127	127	1520/3	1520/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1944								
127	127	507	507	0.0	3/4	3/4	Dynamic	4/4	1	1	0					mf							
127	127	504	504	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1945								
127	127	506	506	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1946								
128	128	508	508	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1947								
128	128	509	509	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1948								
128	128	510	510	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1949								
128	128	511	511	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1950								
128	128	508	508	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	1951								
128	128	1525/3	1525/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	1952								
128	128	1526/3	1526/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	1953								
128	128	509	509	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	1954								
128	128	1528/3	1528/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	1955								
128	128	1529/3	1529/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	1956								
128	128	510	510	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	1957								
128	128	1531/3	1531/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	1958								
128	128	1532/3	1532/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	1959								
128	128	511	511	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	1960								
128	128	1534/3	1534/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	1961								
128	128	1535/3	1535/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	1962								
128	128	508	508	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	1963								
128	128	511	511	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1964								
129	129	512	512	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1965								
129	129	513	513	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1966								
129	129	514	514	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1967								
129	129	515	515	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1968								
129	129	512	512	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	1969								
129	129	1537/3	1537/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	1970								
129	129	1538/3	1538/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	1971								
129	129	513	513	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	1972								
129	129	1540/3	1540/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	1973								
129	129	1541/3	1541/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	1974								
129	129	514	514	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	1975								
129	129	1543/3	1543/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	1976								
129	129	1544/3	1544/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	1977								
129	129	515	515	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	1978								
129	129	1546/3	1546/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	1979								
129	129	1547/3	1547/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	1980								
129	129	512	512	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	1981								
129	129	515	515	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1982								
130	130	516	516	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1983								
130	130	517	517	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1984								
130	130	518	518	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1985								
130	130	519	519	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1986								
130	130	516	516	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	1987								
130	130	1549/3	1549/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	1988								
130	130	1550/3	1550/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	1989								
130	130	517	517	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	1990								
130	130	1552/3	1552/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	1991								
130	130	1553/3	1553/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	1992								
130	130	518	518	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	1993								
130	130	1555/3	1555/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	1994								
130	130	1556/3	1556/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	1995								
130	130	519	519	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	1996								
130	130	1558/3	1558/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	1997								
130	130	1559/3	1559/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	1998								
130	130	516	516	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	1999								
130	130	519	519	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2000								
131	131	520	520	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2001								
131	131	521	521	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	2002								
131	131	522	522	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2003								
131	131	523	523	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2004								
131	131	520	520	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	2005								
131	131	1561/3	1561/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	2006								
131	131	1562/3	1562/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	2007								
131	131	521	521	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	2008								
131	131	1564/3	1564/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	2009								
131	131	1565/3	1565/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	2010								
131	131	522	522	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	2011								
131	131	1567/3	1567/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	2012								
131	131	1568/3	1568/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	2013								
131	131	523	523	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	2014								
131	131	1570/3	1570/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	2015								
131	131	1571/3	1571/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	2016								
131	131	520	520	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	2017								
131	131	523	523	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2018								
132	132	524	524	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2019								
132	132	525	525	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	2020								
132	132	526	526	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2021								
132	132	527	527	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2022								
132	132	524	524	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	2023								
132	132	1573/3	1573/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	2024								
132	132	1574/3	1574/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	2025								
132	132	525	525	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	2026								
132	132	1576/3	1576/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	2027								
132	132	1577/3	1577/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	2028								
132	132	526	526	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	2029								
132	132	1579/3	1579/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	2030								
132	132	1580/3	1580/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	2031								
132	132	527	527	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	2032								
132	132	1582/3	1582/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	2033								
132	132	1583/3	1583/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	2034								
132	132	524	524	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2035								
132	132	525	525	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2036								
132	132	526	526	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2037								
133	133	528	528	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2038								
133	133	529	529	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	2039								
133	133	530	530	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2040								
133	133	531	531	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2041								
133	133	528	528	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	2042								
133	133	1585/3	1585/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	2043								
133	133	1586/3	1586/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	2044								
133	133	529	529	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	2045								
133	133	1588/3	1588/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	2046								
133	133	1589/3	1589/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	2047								
133	133	530	530	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	2048								
133	133	1591/3	1591/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	2049								
133	133	1592/3	1592/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	2050								
133	133	531	531	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	2051								
133	133	1594/3	1594/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	2052								
133	133	1595/3	1595/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	2053								
133	133	528	528	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2054								
133	133	529	529	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2055								
133	133	530	530	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2056								
133	133	531	531	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2057								
134	134	532	532	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2058								
134	134	533	533	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	2059								
134	134	534	534	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2060								
134	134	535	535	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2061								
134	134	532	532	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	2062								
134	134	1597/3	1597/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	2063								
134	134	1598/3	1598/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	2064								
134	134	533	533	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	2065								
134	134	1600/3	1600/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	2066								
134	134	1601/3	1601/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	2067								
134	134	534	534	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	2068								
134	134	1603/3	1603/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	2069								
134	134	1604/3	1604/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	2070								
134	134	535	535	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	2071								
134	134	1606/3	1606/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	2072								
134	134	1607/3	1607/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	2073								
134	134	532	532	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2074								
134	134	533	533	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2075								
134	134	534	534	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2076								
134	134	535	535	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2077								
135	135	536	536	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2078								
135	135	537	537	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	2079								
135	135	538	538	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2080								
135	135	539	539	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2081								
135	135	536	536	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	2082								
135	135	1609/3	1609/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	2083								
135	135	1610/3	1610/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	2084								
135	135	537	537	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	2085								
135	135	1612/3	1612/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	2086								
135	135	1613/3	1613/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	2087								
135	135	538	538	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	2088								
135	135	1615/3	1615/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	2089								
135	135	1616/3	1616/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	2090								
135	135	539	539	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	2091								
135	135	1618/3	1618/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	2092								
135	135	1619/3	1619/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	2093								
135	135	536	536	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	2094								
135	135	539	539	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2095								
136	136	540	540	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2096								
136	136	541	541	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	2097								
136	136	542	542	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2098								
136	136	543	543	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2099								
136	136	540	540	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	2100								
136	136	1621/3	1621/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	2101								
136	136	1622/3	1622/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	2102								
136	136	541	541	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	2103								
136	136	1624/3	1624/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	2104								
136	136	1625/3	1625/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	2105								
136	136	542	542	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	2106								
136	136	1627/3	1627/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	2107								
136	136	1628/3	1628/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	2108								
136	136	543	543	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	2109								
136	136	1630/3	1630/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	2110								
136	136	1631/3	1631/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	2111								
136	136	540	540	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2112								
136	136	541	541	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2113								
136	136	542	542	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2114								
136	136	543	543	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2115								
137	137	544	544	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	2116								
137	137	546	546	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2117								
137	137	544	544	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	2118								
138	138	548	548	0.0	0	0	Dynamic	4/4	1	1	0					p							
138	138	548	548	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	2119								
138	138	1645/3	1645/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	2120								
138	138	1646/3	1646/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	2121								
138	138	549	549	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	2122								
138	138	1648/3	1648/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	2123								
138	138	1649/3	1649/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	2124								
138	138	550	550	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	2125								
138	138	1651/3	1651/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	2126								
138	138	1652/3	1652/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	2127								
138	138	551	551	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	2128								
138	138	1654/3	1654/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	2129								
138	138	1655/3	1655/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	2130								
138	138	548	548	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2131								
138	138	549	549	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2132								
138	138	550	550	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2133								
138	138	551	551	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2134								
138	138	548	548	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	2135								
138	138	550	550	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2136								
139	139	552	552	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	2137								
139	139	1657/3	1657/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	2138								
139	139	1658/3	1658/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	2139								
139	139	553	553	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	2140								
139	139	1660/3	1660/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	2141								
139	139	1661/3	1661/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	2142								
139	139	554	554	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	2143								
139	139	1663/3	1663/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	2144								
139	139	1664/3	1664/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	2145								
139	139	555	555	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	2146								
139	139	1666/3	1666/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	2147								
139	139	1667/3	1667/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	2148								
139	139	552	552	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2149								
139	139	553	553	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2150								
139	139	554	554	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2151								
139	139	555	555	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2152								
139	139	552	552	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	2153								
139	139	554	554	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2154								
140	140	556	556	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	2155								
140	140	1669/3	1669/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	2156								
140	140	1670/3	1670/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	2157								
140	140	557	557	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	2158								
140	140	1672/3	1672/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	2159								
140	140	1673/3	1673/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	2160								
140	140	558	558	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	2161								
140	140	1675/3	1675/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	2162								
140	140	1676/3	1676/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	2163								
140	140	559	559	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	2164								
140	140	1678/3	1678/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	2165								
140	140	1679/3	1679/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	2166								
140	140	556	556	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2167								
140	140	557	557	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2168								
140	140	558	558	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2169								
140	140	559	559	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2170								
140	140	556	556	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	2171								
140	140	558	558	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2172								
141	141	560	560	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	2173								
141	141	1681/3	1681/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	2174								
141	141	1682/3	1682/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	2175								
141	141	561	561	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	2176								
141	141	1684/3	1684/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	2177								
141	141	1685/3	1685/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	2178								
141	141	562	562	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	2179								
141	141	1687/3	1687/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	2180								
141	141	1688/3	1688/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	2181								
141	141	563	563	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	2182								
141	141	1690/3	1690/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	2183								
141	141	1691/3	1691/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	2184								
141	141	560	560	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2185								
141	141	561	561	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2186								
141	141	562	562	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2187								
141	141	563	563	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2188								
141	141	560	560	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	2189								
141	141	562	562	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2190								
