mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
173	173	0	0	4/4	1	1	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
173	173	3/8	3/8	4/4	1	1	V7/IV		Eb	I		V7/IV	V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
173	173	1/2	1/2	4/4	1	1	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
174	174	0	0	4/4	1	1	V(64)		Eb	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
174	174	1/2	1/2	4/4	1	1	V7		Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
174	174	3/4	3/4	4/4	1	1	V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
175	175	0	0	4/4	1	1	I\\		Eb	I		I	I					\\	M	0	0	0, 4, 1		0	0
175	175	1/8	1/8	4/4	1	1	I(+6)		Eb	I		I(+6)	I			+6			M	0	0	0, 4, 1	3	0	0
175	175	1/2	1/2	4/4	1	1	V65(+9)		Eb	I		V65(+9)	V		65	+9			Mm7	0	0	5, 2, -1, 1	3	1	5
176	176	0	0	4/4	1	1	I(+6)		Eb	I		I(+6)	I			+6			M	0	0	0, 4, 1	3	0	0
176	176	1/2	1/2	4/4	1	1	V43(+9)		Eb	I		V43(+9)	V		43	+9			Mm7	0	0	2, -1, 1, 5	3	1	2
177	177	0	0	4/4	1	1	I(+6)		Eb	I		I(+6)	I			+6			M	0	0	0, 4, 1	3	0	0
177	177	1/2	1/2	4/4	1	1	V65(+9)		Eb	I		V65(+9)	V		65	+9			Mm7	0	0	5, 2, -1, 1	3	1	5
178	178	0	0	4/4	1	1	I(+6)		Eb	I		I(+6)	I			+6			M	0	0	0, 4, 1	3	0	0
178	178	1/2	1/2	4/4	1	1	V43(+9)		Eb	I		V43(+9)	V		43	+9			Mm7	0	0	2, -1, 1, 5	3	1	2
179	179	0	0	4/4	1	1	I[I(+6)		Eb	I	I	I(+6)	I			+6			M	0	0	0, 4, 1	3	0	0
179	179	1/4	1/4	4/4	1	1	V6(+9)		Eb	I	I	V6(+9)	V		6	+9			M	0	0	5, 2, 1	3	1	5
179	179	1/2	1/2	4/4	1	1	I(+6)		Eb	I	I	I(+6)	I			+6			M	0	0	0, 4, 1	3	0	0
179	179	3/4	3/4	4/4	1	1	V6(+9)		Eb	I	I	V6(+9)	V		6	+9			M	0	0	5, 2, 1	3	1	5
180	180	0	0	4/4	1	1	I]		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
180	180	1/2	1/2	4/4	1	1	V7		Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
181	181	0	0	4/4	1	1	I[I(+6)		Eb	I	I	I(+6)	I			+6			M	0	0	0, 4, 1	3	0	0
181	181	1/4	1/4	4/4	1	1	V6(+9)		Eb	I	I	V6(+9)	V		6	+9			M	0	0	5, 2, 1	3	1	5
181	181	1/2	1/2	4/4	1	1	I(+6)		Eb	I	I	I(+6)	I			+6			M	0	0	0, 4, 1	3	0	0
181	181	3/4	3/4	4/4	1	1	V6(+9)		Eb	I	I	V6(+9)	V		6	+9			M	0	0	5, 2, 1	3	1	5
182	182	0	0	4/4	1	1	I]		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
182	182	1/2	1/2	4/4	1	1	V7		Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
183	183	0	0	4/4	1	1	I(+6)		Eb	I		I(+6)	I			+6			M	0	0	0, 4, 1	3	0	0
183	183	1/4	1/4	4/4	1	1	V65/vi		Eb	I		V65/vi	V		65		vi		Mm7	0	0	8, 5, 2, 4		4	8
183	183	1/2	1/2	4/4	1	1	vi		Eb	I		vi	vi						m	0	0	3, 0, 4		3	3
183	183	3/4	3/4	4/4	1	1	V65/IV		Eb	I		V65/IV	V		65		IV		Mm7	0	0	4, 1, -2, 0		0	4
184	184	0	0	4/4	1	1	IV[IV		Eb	I	IV	IV	IV						M	0	0	-1, 3, 0		-1	-1
184	184	1/4	1/4	4/4	1	1	V6/ii		Eb	I	IV	V6/ii	V		6		ii		M	0	0	7, 4, 3		3	7
184	184	1/2	1/2	4/4	1	1	ii6		Eb	I	IV	ii6	ii		6				m	0	0	-1, 3, 2		2	-1
184	184	3/4	3/4	4/4	1	1	viio64]		Eb	I	IV	viio64	vii	o	64				o	0	0	-1, 5, 2		5	-1
185	185	0	0	4/4	1	1	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
185	185	1/4	1/4	4/4	1	1	V2		Eb	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
185	185	1/2	1/2	4/4	1	1	V(64)		Eb	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
185	185	3/4	3/4	4/4	1	1	V7		Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
186	186	0	0	4/4	1	1	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
186	186	1/4	1/4	4/4	1	1	#viio7/iii		Eb	I		#viio7/iii	#vii	o	7		iii		o7	0	0	9, 6, 3, 0		9	9
186	186	1/2	1/2	4/4	1	1	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
186	186	3/4	3/4	4/4	1	1	V+6/IV		Eb	I		V+6/IV	V	+	6		IV		+	0	0	4, 8, 0		0	4
187	187	0	0	4/4	1	1	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
187	187	1/4	1/4	4/4	1	1	V+6/IV		Eb	I		V+6/IV	V	+	6		IV		+	0	0	4, 8, 0		0	4
187	187	1/2	1/2	4/4	1	1	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
187	187	3/4	3/4	4/4	1	1	V43/IV		Eb	I		V43/IV	V		43		IV		Mm7	0	0	1, -2, 0, 4		0	1
188	188	0	0	4/4	1	1	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
188	188	1/4	1/4	4/4	1	1	V+6/IV		Eb	I		V+6/IV	V	+	6		IV		+	0	0	4, 8, 0		0	4
188	188	1/2	1/2	4/4	1	1	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
188	188	3/4	3/4	4/4	1	1	viio7/V		Eb	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6	6
189	189	0	0	4/4	1	1	V(b64)		Eb	I		V(b64)	V			b64			M	0	0	1, 0, -3		1	1
189	189	1/4	1/4	4/4	1	1	.bVI		Eb	I		bVI	bVI						M	0	0	-4, 0, -3		-4	-4
189	189	1/2	1/2	4/4	1	1	V(b64)		Eb	I		V(b64)	V			b64			M	0	0	1, 0, -3		1	1
189	189	3/4	3/4	4/4	1	1	viio7/V		Eb	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6	6
190	190	0	0	4/4	1	1	V(64)		Eb	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
192	192	1/2	1/2	4/4	1	1	V		Eb	I		V	V						M	0	0	1, 5, 2		1	1
193	193	0	0	4/4	1	1	I[I\\		Eb	I	I	I	I					\\	M	0	0	0, 4, 1		0	0
193	193	3/8	3/8	4/4	1	1	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
196	196	0	0	4/4	1	1	IV6		Eb	I	I	IV6	IV		6				M	0	0	3, 0, -1		-1	3
196	196	3/8	3/8	4/4	1	1	I		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
196	196	5/8	5/8	4/4	1	1	ii6		Eb	I	I	ii6	ii		6				m	0	0	-1, 3, 2		2	-1
196	196	3/4	3/4	4/4	1	1	V(64)		Eb	I	I	V(64)	V			64			M	0	0	1, 0, 4		1	1
196	196	7/8	7/8	4/4	1	1	V		Eb	I	I	V	V						M	0	0	1, 5, 2		1	1
197	197	0	0	4/4	1	1	I\\		Eb	I	I	I	I					\\	M	0	0	0, 4, 1		0	0
197	197	3/8	3/8	4/4	1	1	I]		Eb	I	I	I	I						M	0	0	0, 4, 1		0	0
200	200	0	0	4/4	1	1	IV		Eb	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
200	200	1/2	1/2	4/4	1	1	V7		Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
201	201	0	0	4/4	1	1	IV6		Eb	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
201	201	1/2	1/2	4/4	1	1	V6		Eb	I		V6	V		6				M	0	0	5, 2, 1		1	5
202	202	0	0	4/4	1	1	I		Eb	I		I	I						M	0	0	0, 4, 1		0	0
202	202	1/2	1/2	4/4	1	1	I6		Eb	I		I6	I		6				M	0	0	4, 1, 0		0	4
203	203	0	0	4/4	1	1	V(64)		Eb	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
203	203	3/4	3/4	4/4	1	1	V7		Eb	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
204	204	0	0	4/4	1	1	I\\		Eb	I		I	I					\\	M	0	0	0, 4, 1		0	0
