mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
189	189	5/8	5/8	6/8	1	1	#viio43/vi		A	I		#viio43/vi	#vii	o	43		vi		o7	0	0	2, -1, 8, 5		8	2
190	190	0	0	6/8	1	1	vi6(#7)		A	I		vi6(#7)	vi		6	#7			m	0	0	0, 4, 8		3	0
190	190	1/8	1/8	6/8	1	1	vi6		A	I		vi6	vi		6				m	0	0	0, 4, 3		3	0
190	190	1/4	1/4	6/8	1	1	viio6		A	I		viio6	vii	o	6				o	0	0	2, -1, 5		5	2
190	190	3/8	3/8	6/8	1	1	I6(7)		A	I		I6(7)	I		6	7			M	0	0	4, 1, 5		0	4
190	190	1/2	1/2	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
190	190	5/8	5/8	6/8	1	1	#viio43/ii		A	I		#viio43/ii	#vii	o	43		ii		o7	0	0	1, -2, 7, 4		7	1
191	191	0	0	6/8	1	1	ii(#7)		A	I		ii(#7)	ii			#7			m	0	0	2, -1, 3	7	2	2
191	191	1/8	1/8	6/8	1	1	ii6		A	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
191	191	1/4	1/4	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
191	191	3/8	3/8	6/8	1	1	ii	viio6	A	I		ii	ii						m	0	0	2, -1, 3		2	2
191	191	1/2	1/2	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
191	191	5/8	5/8	6/8	1	1	ii6		A	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
192	192	0	0	6/8	1	1	V(64)		A	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
192	192	3/8	3/8	6/8	1	1	V7\\		A	I		V7	V		7			\\	Mm7	0	0	1, 5, 2, -1		1	1
192	192	1/2	1/2	6/8	1	1	viio6		A	I		viio6	vii	o	6				o	0	0	2, -1, 5		5	2
194	194	0	0	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
195	195	0	0	6/8	1	1	vi6		A	I		vi6	vi		6				m	0	0	0, 4, 3		3	0
196	196	0	0	6/8	1	1	IV6		A	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
197	197	0	0	6/8	1	1	ii6		A	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
197	197	3/8	3/8	6/8	1	1	V		A	I		V	V						M	0	0	1, 5, 2		1	1
198	198	0	0	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
198	198	1/4	1/4	6/8	1	1	ii	viio6	A	I		ii	ii						m	0	0	2, -1, 3		2	2
198	198	3/8	3/8	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
198	198	5/8	5/8	6/8	1	1	IV		A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
199	199	0	0	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
199	199	1/4	1/4	6/8	1	1	IV		A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
199	199	3/8	3/8	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
199	199	5/8	5/8	6/8	1	1	ii	viio6	A	I		ii	ii						m	0	0	2, -1, 3		2	2
200	200	0	0	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
200	200	1/4	1/4	6/8	1	1	ii	viio6	A	I		ii	ii						m	0	0	2, -1, 3		2	2
200	200	3/8	3/8	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
200	200	5/8	5/8	6/8	1	1	IV		A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
201	201	0	0	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
201	201	1/4	1/4	6/8	1	1	IV		A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
201	201	3/8	3/8	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
201	201	5/8	5/8	6/8	1	1	ii	viio6	A	I		ii	ii						m	0	0	2, -1, 3		2	2
202	202	0	0	6/8	1	1	I\\		A	I		I	I					\\	M	0	0	0, 4, 1		0	0
203	203	0	0	6/8	1	1	V		A	I		V	V						M	0	0	1, 5, 2		1	1
203	203	3/8	3/8	6/8	1	1	#viio7/ii		A	I		#viio7/ii	#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7	7
204	204	0	0	6/8	1	1	ii(+4)		A	I		ii(+4)	ii			+4			m	0	0	2, -1, 3	1	2	2
204	204	1/4	1/4	6/8	1	1	ii		A	I		ii	ii						m	0	0	2, -1, 3		2	2
204	204	3/8	3/8	6/8	1	1	viio7		A	I		viio7	vii	o	7				o7	0	0	5, 2, -1, -4		5	5
205	205	0	0	6/8	1	1	I(+4)		A	I		I(+4)	I			+4			M	0	0	0, 4, 1	-1	0	0
205	205	1/8	1/8	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
205	205	1/4	1/4	6/8	1	1	#viio7/vi		A	I		#viio7/vi	#vii	o	7		vi		o7	0	0	8, 5, 2, -1		8	8
205	205	3/8	3/8	6/8	1	1	vi(+4)		A	I		vi(+4)	vi			+4			m	0	0	3, 0, 4	2	3	3
205	205	1/2	1/2	6/8	1	1	vi		A	I		vi	vi						m	0	0	3, 0, 4		3	3
205	205	5/8	5/8	6/8	1	1	ii6		A	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
206	206	0	0	6/8	1	1	V(64)		A	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
206	206	3/8	3/8	6/8	1	1	V7\\		A	I		V7	V		7			\\	Mm7	0	0	1, 5, 2, -1		1	1
206	206	5/8	5/8	6/8	1	1	V7		A	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
207	207	0	0	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
208	208	0	0	6/8	1	1	vi		A	I		vi	vi						m	0	0	3, 0, 4		3	3
209	209	0	0	6/8	1	1	IV		A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
210	210	0	0	6/8	1	1	ii	viio6	A	I		ii	ii						m	0	0	2, -1, 3		2	2
210	210	1/8	1/8	6/8	1	1	I6(+4)		A	I		I6(+4)	I		6	+4			M	0	0	4, 1, 0	-1	0	4
210	210	1/4	1/4	6/8	1	1	IV		A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
210	210	3/8	3/8	6/8	1	1	V7		A	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
210	210	1/2	1/2	6/8	1	1	IV6		A	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
210	210	5/8	5/8	6/8	1	1	viio		A	I		viio	vii	o					o	0	0	5, 2, -1		5	5
211	211	0	0	6/8	1	1	I		A	I		I	I						M	0	0	0, 4, 1		0	0
211	211	1/8	1/8	6/8	1	1	ii7	viio6(2)	A	I		ii7	ii		7				mm7	0	0	2, -1, 3, 0		2	2
211	211	1/4	1/4	6/8	1	1	I6		A	I		I6	I		6				M	0	0	4, 1, 0		0	4
211	211	3/8	3/8	6/8	1	1	IV		A	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
211	211	1/2	1/2	6/8	1	1	V(+4)		A	I		V(+4)	V			+4			M	0	0	1, 5, 2	0	1	1
211	211	5/8	5/8	6/8	1	1	vi	IV6	A	I		vi	vi						m	0	0	3, 0, 4		3	3
212	212	0	0	6/8	1	1	viio7/V		A	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6	6
213	213	0	0	6/8	1	1	V[V(4)		A	I	V	V(4)	V			4			M	0	0	1, 0, 2		1	1
213	213	1/8	1/8	6/8	1	1	V		A	I	V	V	V						M	0	0	1, 5, 2		1	1
213	213	1/4	1/4	6/8	1	1	V7		A	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
213	213	3/8	3/8	6/8	1	1	I(+9)		A	I	V	I(+9)	I			+9			M	0	0	0, 4, 1	2	0	0
213	213	1/2	1/2	6/8	1	1	I		A	I	V	I	I						M	0	0	0, 4, 1		0	0
213	213	5/8	5/8	6/8	1	1	viio/IV		A	I	V	viio/IV	vii	o			IV		o	0	0	4, 1, -2		4	4
214	214	0	0	6/8	1	1	V65/ii		A	I	V	V65/ii	V		65		ii		Mm7	0	0	7, 4, 1, 3		3	7
214	214	1/8	1/8	6/8	1	1	ii(4)		A	I	V	ii(4)	ii			4			m	0	0	2, 1, 3		2	2
214	214	1/4	1/4	6/8	1	1	iv64		A	I	V	iv64	iv		64				m	0	0	0, -1, -4		-1	0
214	214	3/8	3/8	6/8	1	1	V7		A	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
214	214	1/2	1/2	6/8	1	1	I		A	I	V	I	I						M	0	0	0, 4, 1		0	0
214	214	5/8	5/8	6/8	1	1	I6		A	I	V	I6	I		6				M	0	0	4, 1, 0		0	4
215	215	0	0	6/8	1	1	viio43/V		A	I	V	viio43/V	vii	o	43		V		o7	0	0	0, -3, 6, 3		6	0
215	215	1/8	1/8	6/8	1	1	V/V		A	I	V	V/V	V				V		M	0	0	2, 6, 3		2	2
215	215	1/4	1/4	6/8	1	1	viio2/V		A	I	V	viio2/V	vii	o	2		V		o7	0	0	-3, 6, 3, 0		6	-3
215	215	3/8	3/8	6/8	1	1	viio43/V		A	I	V	viio43/V	vii	o	43		V		o7	0	0	0, -3, 6, 3		6	0
215	215	1/2	1/2	6/8	1	1	V/V		A	I	V	V/V	V				V		M	0	0	2, 6, 3		2	2
215	215	5/8	5/8	6/8	1	1	viio2/V		A	I	V	viio2/V	vii	o	2		V		o7	0	0	-3, 6, 3, 0		6	-3
216	216	0	0	6/8	1	1	V(64)		A	I	V	V(64)	V			64			M	0	0	1, 0, 4		1	1
216	216	3/8	3/8	6/8	1	1	V7]		A	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
217	217	0	0	6/8	1	1	I[I		A	I	I	I	I						M	0	0	0, 4, 1		0	0
218	218	0	0	6/8	1	1	V7		A	I	I	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
219	219	0	0	6/8	1	1	I		A	I	I	I	I						M	0	0	0, 4, 1		0	0
220	220	0	0	6/8	1	1	V7		A	I	I	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
221	221	0	0	6/8	1	1	I		A	I	I	I	I						M	0	0	0, 4, 1		0	0
221	221	3/8	3/8	6/8	1	1	V7		A	I	I	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
222	222	0	0	6/8	1	1	I		A	I	I	I	I						M	0	0	0, 4, 1		0	0
222	222	3/8	3/8	6/8	1	1	V7		A	I	I	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
223	223	0	0	6/8	1	1	I]\\		A	I	I	I	I					\\	M	0	0	0, 4, 1		0	0
