mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
248	248	0	0	4/4	2	1	iv6		f	i	i	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
248	248	3/4	3/4	4/4	2	1	V/iv		f	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
249	249	0	0	4/4	2	1	iv6		f	i	i	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
249	249	1/4	1/4	4/4	2	1	V/iv		f	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
249	249	1/2	1/2	4/4	2	1	iv6		f	i	i	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
249	249	3/4	3/4	4/4	2	1	iv		f	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
250	250	0	0	4/4	2	1	i		f	i	i	i		i							m	1	1	0, -3, 1		0	0
250	250	3/4	3/4	4/4	2	1	V65/V		f	i	i	V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
251	251	0	0	4/4	2	1	i		f	i	i	i		i							m	1	1	0, -3, 1		0	0
251	251	1/4	1/4	4/4	2	1	V65/V		f	i	i	V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
251	251	1/2	1/2	4/4	2	1	i		f	i	i	i		i							m	1	1	0, -3, 1		0	0
251	251	3/4	3/4	4/4	2	1	V/iv		f	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
252	252	0	0	4/4	2	1	iv6		f	i	i	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
252	252	3/4	3/4	4/4	2	1	V/iv		f	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
253	253	0	0	4/4	2	1	iv6		f	i	i	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
253	253	1/4	1/4	4/4	2	1	V/iv		f	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
253	253	1/2	1/2	4/4	2	1	iv6		f	i	i	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
253	253	3/4	3/4	4/4	2	1	V7		f	i	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
255	255	0	0	4/4	2	1	i]\\		f	i	i	i		i						\\	m	1	1	0, -3, 1		0	0
